station_id,timestamp_utc,session_id,candidate_id,participant_key,trial,balloon_color,hazard_family,pumps,outcome,trial_earnings,mean_latency_between_pumps
lab-03,20260302T091700000000Z,sess-collide-free-c,P-COLLIDE-FREE,lab-03::P-COLLIDE-FREE,23,orange,dynamic,3,collected,0.75,300.0
lab-03,20260302T091700000000Z,sess-collide-free-c,P-COLLIDE-FREE,lab-03::P-COLLIDE-FREE,24,orange,dynamic,3,exploded,0.0,300.0
lab-03,20260302T091700000000Z,sess-collide-free-c,P-COLLIDE-FREE,lab-03::P-COLLIDE-FREE,25,orange,dynamic,1,collected,0.25,
lab-03,20260302T091700000000Z,sess-collide-free-c,P-COLLIDE-FREE,lab-03::P-COLLIDE-FREE,26,orange,dynamic,3,collected,0.75,300.0
lab-03,20260302T091700000000Z,sess-collide-free-c,P-COLLIDE-FREE,lab-03::P-COLLIDE-FREE,27,orange,dynamic,2,exploded,0.0,300.0
lab-03,20260302T091700000000Z,sess-collide-free-c,P-COLLIDE-FREE,lab-03::P-COLLIDE-FREE,28,orange,dynamic,1,collected,0.25,
lab-03,20260302T091700000000Z,sess-collide-free-c,P-COLLIDE-FREE,lab-03::P-COLLIDE-FREE,29,orange,dynamic,2,collected,0.5,300.0
lab-03,20260302T091700000000Z,sess-collide-free-c,P-COLLIDE-FREE,lab-03::P-COLLIDE-FREE,30,orange,dynamic,4,exploded,0.0,300.0
lab-03,20260302T091800000000Z,sess-verify-ungraded,P-verify-ungraded,lab-03::P-verify-ungraded,1,purple,dynamic,8,collected,2.0,300.0
lab-03,20260302T091800000000Z,sess-verify-ungraded,P-verify-ungraded,lab-03::P-verify-ungraded,2,purple,dynamic,11,collected,2.75,300.0
lab-03,20260302T091800000000Z,sess-verify-ungraded,P-verify-ungraded,lab-03::P-verify-ungraded,3,purple,dynamic,11,exploded,0.0,300.0
lab-03,20260302T091800000000Z,sess-verify-ungraded,P-verify-ungraded,lab-03::P-verify-ungraded,4,purple,dynamic,12,collected,3.0,300.0
lab-03,20260302T091800000000Z,sess-verify-ungraded,P-verify-ungraded,lab-03::P-verify-ungraded,5,purple,dynamic,12,collected,3.0,300.0
lab-03,20260302T091800000000Z,sess-verify-ungraded,P-verify-ungraded,lab-03::P-verify-ungraded,6,purple,dynamic,15,exploded,0.0,300.0
lab-03,20260302T091800000000Z,sess-verify-ungraded,P-verify-ungraded,lab-03::P-verify-ungraded,7,purple,dynamic,10,collected,2.5,300.0
lab-03,20260302T091800000000Z,sess-verify-ungraded,P-verify-ungraded,lab-03::P-verify-ungraded,8,purple,dynamic,12,collected,3.0,300.0
lab-03,20260302T091800000000Z,sess-verify-ungraded,P-verify-ungraded,lab-03::P-verify-ungraded,9,purple,dynamic,14,exploded,0.0,300.0
lab-03,20260302T091800000000Z,sess-verify-ungraded,P-verify-ungraded,lab-03::P-verify-ungraded,10,purple,dynamic,14,collected,3.5,300.0
lab-03,20260302T091800000000Z,sess-verify-ungraded,P-verify-ungraded,lab-03::P-verify-ungraded,11,teal,dynamic,3,collected,0.75,300.0
lab-03,20260302T091800000000Z,sess-verify-ungraded,P-verify-ungraded,lab-03::P-verify-ungraded,12,teal,dynamic,5,exploded,0.0,300.0
lab-03,20260302T091800000000Z,sess-verify-ungraded,P-verify-ungraded,lab-03::P-verify-ungraded,13,teal,dynamic,7,collected,1.75,300.0
lab-03,20260302T091800000000Z,sess-verify-ungraded,P-verify-ungraded,lab-03::P-verify-ungraded,14,teal,dynamic,4,collected,1.0,300.0
lab-03,20260302T091800000000Z,sess-verify-ungraded,P-verify-ungraded,lab-03::P-verify-ungraded,15,teal,dynamic,7,exploded,0.0,300.0
lab-03,20260302T091800000000Z,sess-verify-ungraded,P-verify-ungraded,lab-03::P-verify-ungraded,16,teal,dynamic,7,collected,1.75,300.0
lab-03,20260302T091800000000Z,sess-verify-ungraded,P-verify-ungraded,lab-03::P-verify-ungraded,17,teal,dynamic,4,collected,1.0,300.0
lab-03,20260302T091800000000Z,sess-verify-ungraded,P-verify-ungraded,lab-03::P-verify-ungraded,18,teal,dynamic,6,exploded,0.0,300.0
lab-03,20260302T091800000000Z,sess-verify-ungraded,P-verify-ungraded,lab-03::P-verify-ungraded,19,teal,dynamic,5,collected,1.25,300.0
lab-03,20260302T091800000000Z,sess-verify-ungraded,P-verify-ungraded,lab-03::P-verify-ungraded,20,teal,dynamic,4,collected,1.0,300.0
lab-03,20260302T091800000000Z,sess-verify-ungraded,P-verify-ungraded,lab-03::P-verify-ungraded,21,orange,dynamic,1,exploded,0.0,
lab-03,20260302T091800000000Z,sess-verify-ungraded,P-verify-ungraded,lab-03::P-verify-ungraded,22,orange,dynamic,2,collected,0.5,300.0
lab-03,20260302T091800000000Z,sess-verify-ungraded,P-verify-ungraded,lab-03::P-verify-ungraded,23,orange,dynamic,4,collected,1.0,300.0
lab-03,20260302T091800000000Z,sess-verify-ungraded,P-verify-ungraded,lab-03::P-verify-ungraded,24,orange,dynamic,1,exploded,0.0,
lab-03,20260302T091800000000Z,sess-verify-ungraded,P-verify-ungraded,lab-03::P-verify-ungraded,25,orange,dynamic,2,collected,0.5,300.0
lab-03,20260302T091800000000Z,sess-verify-ungraded,P-verify-ungraded,lab-03::P-verify-ungraded,26,orange,dynamic,4,collected,1.0,300.0
lab-03,20260302T091800000000Z,sess-verify-ungraded,P-verify-ungraded,lab-03::P-verify-ungraded,27,orange,dynamic,1,exploded,0.0,
lab-03,20260302T091800000000Z,sess-verify-ungraded,P-verify-ungraded,lab-03::P-verify-ungraded,28,orange,dynamic,2,collected,0.5,300.0
lab-03,20260302T091800000000Z,sess-verify-ungraded,P-verify-ungraded,lab-03::P-verify-ungraded,29,orange,dynamic,3,collected,0.75,300.0
lab-03,20260302T091800000000Z,sess-verify-ungraded,P-verify-ungraded,lab-03::P-verify-ungraded,30,orange,dynamic,2,exploded,0.0,300.0
